id,type,properties,geometry,country
197,Feature,"{'id': '6069', 'modern': 'Manheim', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [6.598777, 50.882103]}",['DE']
198,Feature,"{'id': '6086', 'modern': 'Vorst', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [5.011438, 51.082607]}",['BE']
199,Feature,"{'id': '6105', 'modern': 'Atton', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [6.0895963, 48.8909396]}",['FR']
200,Feature,"{'id': '6303', 'modern': 'Alsenborn', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [7.8971149, 49.4885177]}",['DE']
201,Feature,"{'id': '6410', 'modern': 'Eigeltingen', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [8.913584, 47.86888]}",['DE']
202,Feature,"{'id': '6445', 'modern': 'Stutheien', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [8.853491, 47.614136]}",['CH']
203,Feature,"{'id': '6488', 'modern': 'Perlach', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': -30, 'endyear': 300}","{'type': 'Point', 'coordinates': [11.6303757, 48.0999359]}",['DE']
204,Feature,"{'id': '7133', 'modern': 'Überackern', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [12.87639, 48.19222]}",['AT']
205,Feature,"{'id': '7137', 'modern': 'Pfaffstätt', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [13.14611, 48.075]}",['AT']
206,Feature,"{'id': '7144', 'modern': 'Adelschlag', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [11.241626, 48.835091]}",['DE']
207,Feature,"{'id': '7204', 'modern': 'Merchtem', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [4.242761, 50.955143]}",['BE']
208,Feature,"{'id': '7256', 'modern': 'Auf Oleb', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [7.0835205904035, 50.026930213529]}",['DE']
209,Feature,"{'id': '7490', 'modern': ""Voeren-'s Gravenvoeren"", 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [5.778644, 50.752941]}",['BE']
210,Feature,"{'id': '7507', 'modern': 'Parquet Outré', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': -330, 'endyear': 300}","{'type': 'Point', 'coordinates': [2.4684372908936, 49.90533097755]}",['FR']
211,Feature,"{'id': '7554', 'modern': 'Malerva', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 300}","{'type': 'Point', 'coordinates': [9.4451393, 47.0529791]}",['CH']
212,Feature,"{'id': '7579', 'modern': 'Pfeffikon', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [8.1776, 47.2493]}",['CH']
213,Feature,"{'id': '7595', 'modern': 'Großwinternheim', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [8.0837137, 49.9420181]}",['DE']
214,Feature,"{'id': '7621', 'modern': 'Denderwindeke', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [4.025491, 50.799213]}",['BE']
215,Feature,"{'id': '7641', 'modern': 'Millingen', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [6.02772, 51.855068]}",['NL']
216,Feature,"{'id': '7727', 'modern': 'Le Chemin des Sagniers', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [2.688736, 49.961386]}",['FR']
217,Feature,"{'id': '7868', 'modern': 'Brain-sur-Allonnes', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [0.04759, 47.30646]}",['FR']
218,Feature,"{'id': '7891', 'modern': 'Larçay', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [0.77797, 47.36692]}",['FR']
219,Feature,"{'id': '7956', 'modern': 'Ballan-Miré', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': -30, 'endyear': 300}","{'type': 'Point', 'coordinates': [0.61337, 47.34045]}",['FR']
220,Feature,"{'id': '8074', 'modern': 'Besigheim', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [9.118137, 48.985963]}",['DE']
221,Feature,"{'id': '8092', 'modern': 'Laiz', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [9.191501, 48.073547]}",['DE']
222,Feature,"{'id': '8107', 'modern': 'Betznau', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [9.598217, 47.621469]}",['DE']
223,Feature,"{'id': '8189', 'modern': 'Tauxigny', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [0.834066, 47.21451]}",['FR']
224,Feature,"{'id': '8195', 'modern': 'Chemillé-sur-Indrois', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.1682, 47.1618]}",['FR']
225,Feature,"{'id': '8214', 'modern': 'Saint-Cyr-sur-Loire', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [0.666, 47.4001]}",['FR']
226,Feature,"{'id': '8301', 'modern': 'Frechen', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [6.8159957, 50.9122488]}",['DE']
227,Feature,"{'id': '8334', 'modern': 'Castelferrus', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [1.088491, 44.008432]}",['FR']
228,Feature,"{'id': '8412', 'modern': 'Gourdon', 'latin': 'Gurdo', 'greek': '', 'ancient': 1, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [1.3806233, 44.735773]}",['FR']
229,Feature,"{'id': '8473', 'modern': 'Mailly-le-Château', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [3.6399491, 47.5971787]}",['FR']
230,Feature,"{'id': '8519', 'modern': 'Flaon', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [0.383337, 44.274697]}",['FR']
231,Feature,"{'id': '8578', 'modern': 'Commissey', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [4.0678933, 47.8570905]}",['FR']
232,Feature,"{'id': '8638', 'modern': 'Rivenich', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [6.8454925200764, 49.87950407556]}",['DE']
233,Feature,"{'id': '8865', 'modern': 'Le Champ de la Lamé', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [4.1670777, 47.771835]}",['FR']
234,Feature,"{'id': '9008', 'modern': 'Psalmodi', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [4.2167587, 43.604274]}",['FR']
235,Feature,"{'id': '24914', 'modern': 'Elst-Aamsepad', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [5.860185, 51.919895]}",['NL']
236,Feature,"{'id': '10311', 'modern': 'Pîtres', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [1.2238964, 49.319134]}",['FR']
237,Feature,"{'id': '10513', 'modern': 'Auzac', 'latin': 'Auciago', 'greek': '', 'ancient': 1, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [1.5206406, 44.7396489]}",['FR']
238,Feature,"{'id': '10514', 'modern': 'Lautrec', 'latin': 'Lautrego', 'greek': '', 'ancient': 1, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [2.1361, 43.7053]}",['FR']
239,Feature,"{'id': '10515', 'modern': 'Peyregoux', 'latin': 'Petregontio', 'greek': '', 'ancient': 1, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [2.2023, 43.7009]}",['FR']
240,Feature,"{'id': '10516', 'modern': 'Malet', 'latin': 'Maleto?', 'greek': '', 'ancient': 1, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [2.1868524, 43.6738668]}",['FR']
241,Feature,"{'id': '10517', 'modern': 'Serviès', 'latin': 'Cerviano', 'greek': '', 'ancient': 1, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [2.0285, 43.6596]}",['FR']
242,Feature,"{'id': '10520', 'modern': 'Cabrin', 'latin': 'Caborinio', 'greek': '', 'ancient': 1, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [2.2232, 43.8155]}",['FR']
243,Feature,"{'id': '10521', 'modern': 'Granéjouls', 'latin': 'Granoialo', 'greek': '', 'ancient': 1, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [1.930928, 43.977413]}",['FR']
244,Feature,"{'id': '10522', 'modern': 'Marnaves', 'latin': 'Marenavas', 'greek': '', 'ancient': 1, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [1.8888, 44.0979]}",['FR']
245,Feature,"{'id': '10523', 'modern': 'Marsal', 'latin': 'Marcialio', 'greek': '', 'ancient': 1, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [2.287, 43.9297]}",['FR']
246,Feature,"{'id': '10524', 'modern': 'Gaillac', 'latin': 'Galliaco', 'greek': '', 'ancient': 1, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [1.89617, 43.89737]}",['FR']
247,Feature,"{'id': '10525', 'modern': 'Léojac', 'latin': 'Lepediaco', 'greek': '', 'ancient': 1, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [1.4347, 44.0136]}",['FR']
248,Feature,"{'id': '10824', 'modern': 'Dietikon', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [8.402342, 47.406815]}",['CH']
249,Feature,"{'id': '22286', 'modern': 'Szentendre-Skanzen', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [19.048333, 47.693889]}",['HU']
250,Feature,"{'id': '10872', 'modern': 'Heidwiesen', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [16.83902, 48.01355]}",['AT']
251,Feature,"{'id': '10925', 'modern': 'Wolfsheim', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [8.0395807, 49.8727309]}",['DE']
252,Feature,"{'id': '10994', 'modern': 'Blankenheim', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [6.643044, 50.441444]}",['DE']
253,Feature,"{'id': '11051', 'modern': 'Ébreuil', 'latin': '*Eborolacum', 'greek': '', 'ancient': 1, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [3.0882, 46.1161]}",['FR']
254,Feature,"{'id': '11269', 'modern': 'Alle', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [7.124577826, 47.416584939]}",['CH']
255,Feature,"{'id': '11307', 'modern': 'Remagne', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [5.493164, 49.976838]}",['BE']
256,Feature,"{'id': '11324', 'modern': 'Villeroux', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [4.606269, 50.602283]}",['BE']
257,Feature,"{'id': '11474', 'modern': 'Babstadt', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [9.0579533, 49.2421202]}",['DE']
258,Feature,"{'id': '11640', 'modern': 'Stammheim', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [8.763957, 48.695499]}",['DE']
259,Feature,"{'id': '11804', 'modern': 'Champigneulles', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [6.1646961, 48.7332183]}",['FR']
260,Feature,"{'id': '11844', 'modern': 'Chièvres', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [3.805389, 50.587596]}",['BE']
261,Feature,"{'id': '11849', 'modern': 'Deux-Jumeaux', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-0.96175, 49.34866]}",['FR']
262,Feature,"{'id': '38876', 'modern': 'Mogorjelo', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [17.6994672, 43.0999769]}",['BA']
263,Feature,"{'id': '12020', 'modern': 'Diekirch', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [6.161555, 49.869095]}",['LU']
264,Feature,"{'id': '12037', 'modern': 'Keldenich', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [6.5864852, 50.5355258]}",['DE']
265,Feature,"{'id': '12317', 'modern': 'Le Grand Essart', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-1.57759, 46.4282449]}",['FR']
266,Feature,"{'id': '12358', 'modern': 'Nieul-lès-Saintes', 'latin': 'Naiogialo', 'greek': '', 'ancient': 1, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [-0.73302, 45.75946]}",['FR']
267,Feature,"{'id': '12391', 'modern': 'Magnac-Laval', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.152007, 46.202893]}",['FR']
268,Feature,"{'id': '12427', 'modern': 'Saint-Saturnin', 'latin': '*Vindiciacum', 'greek': '', 'ancient': 1, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [3.187166, 46.045367]}",['FR']
269,Feature,"{'id': '12485', 'modern': 'Aspiran', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': -30, 'endyear': 300}","{'type': 'Point', 'coordinates': [3.449853, 43.566134]}",['FR']
270,Feature,"{'id': '12556', 'modern': 'Nievenheim', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [6.7720094, 51.1149517]}",['DE']
271,Feature,"{'id': '12693', 'modern': 'Sonchamp', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.8793874, 48.575034]}",['FR']
272,Feature,"{'id': '12726', 'modern': 'Vendresse', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [4.7955542, 49.6030836]}",['FR']
273,Feature,"{'id': '12797', 'modern': 'Bufosse', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [2.527855, 49.290005]}",['FR']
274,Feature,"{'id': '12870', 'modern': 'Bissingen', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [9.142505, 48.955833]}",['DE']
275,Feature,"{'id': '12909', 'modern': 'Wehringen I', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': -30, 'endyear': 300}","{'type': 'Point', 'coordinates': [10.77917, 48.26007]}",['DE']
276,Feature,"{'id': '13015', 'modern': 'Sechtem I', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [6.953331, 50.788286]}",['DE']
277,Feature,"{'id': '13017', 'modern': 'Rijswijk', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': -30, 'endyear': 300}","{'type': 'Point', 'coordinates': [4.3216539, 52.0420486]}",['NL']
278,Feature,"{'id': '13022', 'modern': 'Plaine de Crisenon', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [3.660811, 47.644668]}",['FR']
279,Feature,"{'id': '13076', 'modern': 'Aigueperse', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [3.2041659, 46.0243344]}",['FR']
280,Feature,"{'id': '13228', 'modern': 'Kempten', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [8.803343, 47.333172]}",['CH']
281,Feature,"{'id': '13354', 'modern': 'Aldenhoven', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [6.282096, 50.895861]}",['DE']
282,Feature,"{'id': '13370', 'modern': 'Moulins', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [3.334417, 46.568059]}",['FR']
283,Feature,"{'id': '13445', 'modern': 'Récourt', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [6.614199, 48.768876]}",['FR']
284,Feature,"{'id': '13480', 'modern': 'Saint-Yrieix-la-Perche', 'latin': 'Attanum', 'greek': '', 'ancient': 1, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [1.20238, 45.51511]}",['FR']
285,Feature,"{'id': '13510', 'modern': ""Sant'Antimo"", 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [11.51572, 42.99964]}",['IT']
286,Feature,"{'id': '13587', 'modern': 'Estresse', 'latin': 'Eustriacum', 'greek': '', 'ancient': 1, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 572, 'endyear': 640}","{'type': 'Point', 'coordinates': [1.85101, 44.95358]}",['FR']
287,Feature,"{'id': '13634', 'modern': 'Engelstadt', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [8.067287, 49.9050314]}",['DE']
288,Feature,"{'id': '13649', 'modern': 'Fürfeld', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [7.8916014, 49.7768265]}",['DE']
289,Feature,"{'id': '13661', 'modern': 'Euenheim', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [6.75, 50.65]}",['DE']
290,Feature,"{'id': '14006', 'modern': 'Estoublon', 'latin': 'Stablo', 'greek': '', 'ancient': 1, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [6.171944, 43.943333]}",['FR']
291,Feature,"{'id': '14062', 'modern': 'Weinbergshof', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 300}","{'type': 'Point', 'coordinates': [10.924315, 48.965027]}",['DE']
292,Feature,"{'id': '14077', 'modern': 'Vicarello', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': -330, 'endyear': 300}","{'type': 'Point', 'coordinates': [12.2073953, 42.1584893]}",['IT']
293,Feature,"{'id': '14086', 'modern': 'Saint-Saphorin (Lavaux)', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [6.796077, 46.473404]}",['CH']
294,Feature,"{'id': '14159', 'modern': 'Glatigny', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.531437, 47.704935]}",['FR']
295,Feature,"{'id': '14195', 'modern': 'Breitholz', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [7.390413, 47.182968]}",['CH']
296,Feature,"{'id': '25046', 'modern': 'Ertingen', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [9.4859, 48.113998]}",['DE']
